78
t_index tf-idf 
2406 3.039414119176137
7717 3.039414119176137
6356 3.039414119176137
4022 3.039414119176137
9077 3.039414119176137
12105 3.039414119176137
11035 3.039414119176137
4686 3.039414119176137
4800 2.738384123512156
6900 3.039414119176137
4071 3.039414119176137
7438 2.4373541278481747
7436 3.039414119176137
236 3.039414119176137
8830 3.039414119176137
4400 1.8089651977978631
2042 3.039414119176137
8785 3.039414119176137
9289 3.039414119176137
2710 3.039414119176137
2745 3.039414119176137
11217 3.039414119176137
11705 3.039414119176137
4562 3.039414119176137
69 3.039414119176137
11127 3.039414119176137
2070 3.039414119176137
10923 2.738384123512156
8623 2.4373541278481747
8049 3.039414119176137
9290 3.039414119176137
5221 3.039414119176137
226 3.039414119176137
4878 3.039414119176137
7716 3.039414119176137
1599 3.039414119176137
1098 3.039414119176137
10265 2.1943160791618803
10444 3.039414119176137
9575 3.039414119176137
6216 3.039414119176137
4843 3.039414119176137
6534 3.039414119176137
103 2.738384123512156
2344 3.039414119176137
10061 3.039414119176137
8483 3.039414119176137
6229 2.738384123512156
10823 2.738384123512156
8649 3.039414119176137
11723 3.039414119176137
7113 3.039414119176137
5538 3.039414119176137
609 3.039414119176137
8480 3.039414119176137
7792 3.039414119176137
2206 3.039414119176137
12025 3.039414119176137
6040 2.738384123512156
5776 3.039414119176137
2544 2.1943160791618803
5220 2.340444114840118
230 2.738384123512156
2350 3.039414119176137
11867 3.039414119176137
1331 2.4373541278481747
1551 2.738384123512156
5013 3.039414119176137
5945 3.039414119176137
446 3.039414119176137
2143 3.039414119176137
4139 3.039414119176137
2830 2.738384123512156
2355 3.039414119176137
2074 3.039414119176137
7222 1.9980214340179119
11241 2.340444114840118
3261 2.738384123512156
