80
t_index tf-idf 
1091 6.078828238352274
4165 9.11824235752841
8 3.039414119176137
612 3.039414119176137
11076 3.039414119176137
1948 2.5622928644564746
2733 3.039414119176137
7511 2.738384123512156
4902 3.039414119176137
8274 1.1881557704570618
2256 2.738384123512156
5513 2.738384123512156
8922 3.039414119176137
11008 2.4373541278481747
2255 3.039414119176137
9531 2.738384123512156
11701 2.4373541278481747
11433 3.039414119176137
502 3.039414119176137
11041 2.5622928644564746
576 3.039414119176137
2725 3.039414119176137
8978 3.039414119176137
9050 2.340444114840118
2056 3.039414119176137
8702 3.039414119176137
640 3.039414119176137
11019 3.039414119176137
3889 3.039414119176137
10355 3.039414119176137
3342 2.340444114840118
8823 3.039414119176137
6949 3.039414119176137
5012 3.039414119176137
69 3.039414119176137
12192 2.2612628687924934
210 3.039414119176137
700 3.039414119176137
9221 3.039414119176137
9290 3.039414119176137
8397 3.039414119176137
10055 2.738384123512156
6920 2.1363241321841935
279 2.5622928644564746
7941 2.340444114840118
4167 3.039414119176137
11176 3.039414119176137
9218 3.039414119176137
1791 3.039414119176137
614 3.039414119176137
6046 3.039414119176137
9868 2.5622928644564746
9526 2.5622928644564746
1306 3.039414119176137
441 2.738384123512156
8124 3.039414119176137
2170 2.4373541278481747
2469 3.039414119176137
10966 3.039414119176137
5744 3.039414119176137
10306 3.039414119176137
6185 3.039414119176137
1906 3.039414119176137
1736 3.039414119176137
5339 3.039414119176137
9770 3.039414119176137
2544 2.1943160791618803
11541 3.039414119176137
4214 3.039414119176137
3421 3.039414119176137
8047 3.039414119176137
10954 3.039414119176137
7222 1.9980214340179119
4139 3.039414119176137
10514 3.039414119176137
478 2.340444114840118
4967 3.039414119176137
7168 3.039414119176137
8803 3.039414119176137
11710 3.039414119176137
