298
t_index tf-idf 
3186 3.039414119176137
1948 2.5622928644564746
80 3.039414119176137
2314 3.039414119176137
8274 1.1881557704570618
5513 2.738384123512156
8040 3.039414119176137
10137 3.039414119176137
7692 3.039414119176137
5406 3.039414119176137
1838 3.039414119176137
5673 2.340444114840118
2163 3.039414119176137
2056 3.039414119176137
8785 3.039414119176137
9289 3.039414119176137
1844 3.039414119176137
6408 3.039414119176137
3342 2.340444114840118
8694 3.039414119176137
12192 2.2612628687924934
11660 3.039414119176137
10977 2.738384123512156
210 3.039414119176137
1500 2.738384123512156
9556 3.039414119176137
7941 2.340444114840118
6920 2.1363241321841935
279 2.5622928644564746
4167 3.039414119176137
7944 2.4373541278481747
8201 2.2612628687924934
1141 3.039414119176137
2776 2.738384123512156
7504 3.039414119176137
10228 3.039414119176137
12173 3.039414119176137
3686 3.039414119176137
4217 3.039414119176137
11050 3.039414119176137
11976 3.039414119176137
2321 3.039414119176137
8104 2.738384123512156
1993 3.039414119176137
11661 3.039414119176137
1640 3.039414119176137
596 3.039414119176137
1564 3.039414119176137
9582 3.039414119176137
8916 3.039414119176137
11569 2.738384123512156
1577 3.039414119176137
4524 3.039414119176137
3435 3.039414119176137
11209 3.039414119176137
11943 2.5622928644564746
10262 3.039414119176137
6555 3.039414119176137
5727 2.738384123512156
6204 3.039414119176137
113 3.039414119176137
5621 3.039414119176137
9552 2.738384123512156
8172 3.039414119176137
8056 3.039414119176137
2785 3.039414119176137
3971 3.039414119176137
8820 3.039414119176137
366 2.738384123512156
10222 3.039414119176137
9520 3.039414119176137
7222 1.9980214340179119
7704 3.039414119176137
11241 2.340444114840118
10367 3.039414119176137
85 3.039414119176137
478 2.340444114840118
1641 3.039414119176137
4739 3.039414119176137
2932 3.039414119176137
1587 3.039414119176137
9346 3.039414119176137
11853 3.039414119176137
10731 3.039414119176137
1561 3.039414119176137
29 3.039414119176137
5703 3.039414119176137
8430 6.078828238352274
11734 6.078828238352274
12114 1.8352941365202122
5430 6.078828238352274
9512 3.039414119176137
908 3.039414119176137
807 3.039414119176137
747 3.039414119176137
8384 3.039414119176137
3107 3.039414119176137
4527 6.078828238352274
686 3.039414119176137
4586 3.039414119176137
1466 3.039414119176137
9024 6.078828238352274
800 3.039414119176137
11702 3.039414119176137
628 3.039414119176137
3229 3.039414119176137
9050 2.340444114840118
