138
t_index tf-idf 
7558 3.039414119176137
11220 3.039414119176137
674 3.039414119176137
1948 2.5622928644564746
4817 3.039414119176137
9098 3.039414119176137
6562 3.039414119176137
7910 3.039414119176137
5426 3.039414119176137
4901 3.039414119176137
6268 3.039414119176137
1538 3.039414119176137
6384 3.039414119176137
5427 3.039414119176137
502 3.039414119176137
3561 2.738384123512156
4289 3.039414119176137
6391 3.039414119176137
9676 3.039414119176137
1838 3.039414119176137
10759 3.039414119176137
7936 3.039414119176137
663 2.5622928644564746
11258 3.039414119176137
7171 2.5622928644564746
7902 2.4373541278481747
9620 2.039414119176137
12192 2.2612628687924934
210 3.039414119176137
10977 2.738384123512156
5816 3.039414119176137
12155 3.039414119176137
4734 3.039414119176137
2876 3.039414119176137
11436 2.1363241321841935
627 3.039414119176137
11943 2.5622928644564746
8675 3.039414119176137
3906 3.039414119176137
5654 3.039414119176137
4077 3.039414119176137
12160 3.039414119176137
9624 3.039414119176137
2264 2.738384123512156
1549 3.039414119176137
9182 3.039414119176137
10213 3.039414119176137
3409 3.039414119176137
7437 3.039414119176137
5313 3.039414119176137
2575 3.039414119176137
2307 3.039414119176137
5972 3.039414119176137
9290 3.039414119176137
10927 3.039414119176137
4763 3.039414119176137
2177 3.039414119176137
5735 3.039414119176137
10265 2.1943160791618803
11928 3.039414119176137
461 3.039414119176137
6358 3.039414119176137
10371 3.039414119176137
9526 2.5622928644564746
2758 3.039414119176137
9664 3.039414119176137
5674 3.039414119176137
2642 3.039414119176137
8662 3.039414119176137
1551 2.738384123512156
5084 3.039414119176137
6635 2.340444114840118
6740 3.039414119176137
10600 2.738384123512156
1687 3.039414119176137
3724 3.039414119176137
4800 2.738384123512156
11547 3.039414119176137
3938 3.039414119176137
2633 2.2612628687924934
10087 3.039414119176137
11217 3.039414119176137
621 3.039414119176137
9116 2.738384123512156
10163 3.039414119176137
8114 2.2612628687924934
1791 3.039414119176137
6194 3.039414119176137
1599 3.039414119176137
9046 3.039414119176137
5263 3.039414119176137
5594 2.738384123512156
9099 3.039414119176137
2050 3.039414119176137
4989 3.039414119176137
4936 3.039414119176137
10171 2.5622928644564746
7502 3.039414119176137
1286 3.039414119176137
7216 3.039414119176137
10697 3.039414119176137
9744 3.039414119176137
8840 2.5622928644564746
5660 3.039414119176137
10518 3.039414119176137
5290 3.039414119176137
4400 1.8089651977978631
11043 2.738384123512156
5573 3.039414119176137
1340 3.039414119176137
3137 3.039414119176137
916 3.039414119176137
11528 3.039414119176137
380 3.039414119176137
6051 3.039414119176137
1495 3.039414119176137
5284 3.039414119176137
9337 3.039414119176137
2797 2.738384123512156
3522 2.738384123512156
11886 3.039414119176137
3854 3.039414119176137
6633 2.5622928644564746
5977 3.039414119176137
7048 3.039414119176137
4740 3.039414119176137
703 3.039414119176137
8846 3.039414119176137
2433 3.039414119176137
6793 3.039414119176137
8029 3.039414119176137
6668 3.039414119176137
9763 3.039414119176137
7349 2.5622928644564746
2606 2.4373541278481747
10856 2.1943160791618803
5398 2.340444114840118
8314 2.738384123512156
