133
t_index tf-idf 
4977 3.039414119176137
4022 3.039414119176137
12105 3.039414119176137
10119 3.039414119176137
11423 3.039414119176137
7936 3.039414119176137
9952 2.738384123512156
9289 3.039414119176137
8785 3.039414119176137
11941 3.039414119176137
7934 3.039414119176137
12192 2.2612628687924934
2776 2.738384123512156
2545 3.039414119176137
12108 3.039414119176137
11943 2.5622928644564746
4668 2.738384123512156
660 2.738384123512156
11576 2.2612628687924934
2143 3.039414119176137
8119 2.738384123512156
8819 3.039414119176137
9293 2.1363241321841935
1641 3.039414119176137
7168 3.039414119176137
10126 3.039414119176137
1563 3.039414119176137
6096 3.039414119176137
9386 3.039414119176137
509 3.039414119176137
236 3.039414119176137
7437 3.039414119176137
9050 2.340444114840118
6949 3.039414119176137
2875 3.039414119176137
11944 3.039414119176137
7420 3.039414119176137
9290 3.039414119176137
5283 3.039414119176137
7236 3.039414119176137
1101 2.738384123512156
4878 3.039414119176137
4763 3.039414119176137
2920 2.738384123512156
532 3.039414119176137
7194 3.039414119176137
1873 3.039414119176137
1185 2.4373541278481747
6541 3.039414119176137
2758 3.039414119176137
8528 3.039414119176137
11196 3.039414119176137
10405 3.039414119176137
1331 2.4373541278481747
8228 3.039414119176137
1551 2.738384123512156
7608 3.039414119176137
10259 3.039414119176137
8291 3.039414119176137
1203 3.039414119176137
6635 2.340444114840118
8304 3.039414119176137
9514 2.738384123512156
10216 3.039414119176137
2086 3.039414119176137
4960 3.039414119176137
1112 3.039414119176137
367 1.8633228601204557
4034 3.039414119176137
6785 3.039414119176137
12083 3.039414119176137
7456 3.039414119176137
7270 2.4373541278481747
11368 3.039414119176137
11020 3.039414119176137
5268 3.039414119176137
2157 3.039414119176137
6590 2.738384123512156
2106 3.039414119176137
9124 3.039414119176137
579 3.039414119176137
5984 2.738384123512156
959 3.039414119176137
10163 3.039414119176137
8114 2.2612628687924934
7423 3.039414119176137
1599 3.039414119176137
8156 3.039414119176137
2018 2.738384123512156
119 2.5622928644564746
12197 1.9980214340179119
4845 3.039414119176137
5357 3.039414119176137
2284 3.039414119176137
6054 3.039414119176137
4139 3.039414119176137
289 3.039414119176137
8848 3.039414119176137
9926 3.039414119176137
5503 3.039414119176137
9396 3.039414119176137
10951 2.4373541278481747
11052 3.039414119176137
6746 2.4373541278481747
10697 3.039414119176137
2847 3.039414119176137
11129 2.738384123512156
8892 2.5622928644564746
222 3.039414119176137
8920 3.039414119176137
9086 3.039414119176137
5763 3.039414119176137
11083 3.039414119176137
7748 3.039414119176137
2843 3.039414119176137
1446 3.039414119176137
12017 2.5622928644564746
3655 2.2612628687924934
10590 3.039414119176137
1314 3.039414119176137
5223 3.039414119176137
4754 3.039414119176137
3378 3.039414119176137
4566 3.039414119176137
1839 3.039414119176137
6860 3.039414119176137
8513 3.039414119176137
5776 3.039414119176137
8919 2.738384123512156
7783 2.738384123512156
5447 3.039414119176137
2784 3.039414119176137
3252 2.5622928644564746
