265
t_index tf-idf 
12153 3.039414119176137
3186 3.039414119176137
7511 2.738384123512156
2314 3.039414119176137
2958 3.039414119176137
10310 3.039414119176137
8274 1.1881557704570618
4022 3.039414119176137
5513 2.738384123512156
11470 3.039414119176137
7737 3.039414119176137
8040 3.039414119176137
8992 3.039414119176137
2759 3.039414119176137
502 3.039414119176137
5406 3.039414119176137
11027 2.5622928644564746
2449 3.039414119176137
10696 2.738384123512156
5673 2.340444114840118
2056 3.039414119176137
1724 3.039414119176137
9289 3.039414119176137
11034 3.039414119176137
7378 3.039414119176137
11941 3.039414119176137
11019 3.039414119176137
11119 3.039414119176137
8276 2.5622928644564746
3342 2.340444114840118
7902 2.4373541278481747
3093 3.039414119176137
6913 3.039414119176137
5874 3.039414119176137
10977 2.738384123512156
12192 2.2612628687924934
3448 3.039414119176137
9318 12.157656476704547
1246 6.078828238352274
10528 3.039414119176137
7532 3.039414119176137
10585 3.039414119176137
210 3.039414119176137
11371 3.039414119176137
7941 2.340444114840118
279 2.5622928644564746
4167 3.039414119176137
7944 2.4373541278481747
5816 3.039414119176137
8201 2.2612628687924934
6430 3.039414119176137
6920 2.1363241321841935
6586 3.039414119176137
8507 2.738384123512156
3072 3.039414119176137
2876 3.039414119176137
11436 2.1363241321841935
1251 3.039414119176137
8287 3.039414119176137
3284 3.039414119176137
10922 3.039414119176137
7585 3.039414119176137
3574 2.738384123512156
9582 3.039414119176137
11943 2.5622928644564746
8326 3.039414119176137
12121 2.738384123512156
8675 3.039414119176137
11209 3.039414119176137
9570 3.039414119176137
12103 2.5622928644564746
2654 2.738384123512156
11708 3.039414119176137
5621 3.039414119176137
8931 3.039414119176137
557 2.738384123512156
2220 3.039414119176137
3459 3.039414119176137
10515 3.039414119176137
8567 3.039414119176137
12190 3.039414119176137
11091 3.039414119176137
10884 3.039414119176137
7222 1.9980214340179119
5191 3.039414119176137
10446 3.039414119176137
11241 2.340444114840118
10828 3.039414119176137
8119 2.738384123512156
8819 3.039414119176137
478 2.340444114840118
8047 3.039414119176137
9224 2.340444114840118
3723 2.738384123512156
5356 3.039414119176137
10902 3.039414119176137
5224 3.039414119176137
3739 3.039414119176137
880 3.039414119176137
2130 2.738384123512156
11008 2.4373541278481747
697 2.4373541278481747
10566 3.039414119176137
6900 3.039414119176137
10506 2.738384123512156
7437 3.039414119176137
9050 2.340444114840118
8245 3.039414119176137
11097 3.039414119176137
640 3.039414119176137
5972 3.039414119176137
5988 2.738384123512156
10903 3.039414119176137
7414 2.738384123512156
1732 3.039414119176137
11838 3.039414119176137
9290 3.039414119176137
7732 3.039414119176137
11783 3.039414119176137
6267 3.039414119176137
8347 3.039414119176137
7445 3.039414119176137
2082 3.039414119176137
4793 3.039414119176137
2067 3.039414119176137
10737 3.039414119176137
10265 2.1943160791618803
6891 2.738384123512156
