60
t_index tf-idf 
2072 2.738384123512156
3343 3.039414119176137
2432 2.738384123512156
201 3.039414119176137
4106 3.039414119176137
4022 3.039414119176137
10310 3.039414119176137
8907 3.039414119176137
8274 1.1881557704570618
9935 1.9602328731285121
6762 2.5622928644564746
955 2.738384123512156
2178 3.039414119176137
7438 2.4373541278481747
1219 3.039414119176137
11821 3.039414119176137
7437 3.039414119176137
9289 3.039414119176137
7599 3.039414119176137
3342 2.340444114840118
11217 3.039414119176137
2820 3.039414119176137
2075 3.039414119176137
2875 3.039414119176137
9290 3.039414119176137
11798 2.4373541278481747
5856 3.039414119176137
4793 3.039414119176137
8201 2.2612628687924934
9060 3.039414119176137
3711 3.039414119176137
3854 3.039414119176137
8388 3.039414119176137
9613 3.039414119176137
2599 3.039414119176137
9229 3.039414119176137
90 3.039414119176137
3801 3.039414119176137
9752 3.039414119176137
4744 2.5622928644564746
9581 3.039414119176137
2656 3.039414119176137
1736 3.039414119176137
57 3.039414119176137
6626 2.5622928644564746
10727 3.039414119176137
230 2.738384123512156
3999 2.4373541278481747
3420 3.039414119176137
5640 3.039414119176137
6381 2.340444114840118
578 3.039414119176137
10519 3.039414119176137
3583 3.039414119176137
7222 1.9980214340179119
11158 3.039414119176137
8819 3.039414119176137
5398 2.340444114840118
7891 3.039414119176137
3789 2.5622928644564746
