131
t_index tf-idf 
11996 2.085171609736812
4977 3.039414119176137
1948 2.5622928644564746
11898 3.039414119176137
12027 2.1943160791618803
8274 1.1881557704570618
10245 2.738384123512156
12105 3.039414119176137
5673 2.340444114840118
9457 3.039414119176137
9289 3.039414119176137
7378 3.039414119176137
6408 3.039414119176137
1713 3.039414119176137
7902 2.4373541278481747
3093 3.039414119176137
2020 3.039414119176137
8823 3.039414119176137
11110 3.039414119176137
5012 3.039414119176137
12192 2.2612628687924934
5022 3.039414119176137
8623 2.4373541278481747
6455 2.738384123512156
8667 3.039414119176137
8201 2.2612628687924934
3096 3.039414119176137
1609 3.039414119176137
2603 2.340444114840118
11569 2.738384123512156
8916 3.039414119176137
12121 2.738384123512156
11209 3.039414119176137
9145 3.039414119176137
7539 3.039414119176137
2264 2.738384123512156
6199 3.039414119176137
7222 1.9980214340179119
9825 3.039414119176137
8296 3.039414119176137
8 3.039414119176137
4114 3.039414119176137
593 3.039414119176137
11866 2.738384123512156
2130 2.738384123512156
11008 2.4373541278481747
10566 3.039414119176137
2681 2.340444114840118
6133 2.738384123512156
9050 2.340444114840118
10911 2.738384123512156
9607 3.039414119176137
5972 3.039414119176137
6648 3.039414119176137
2820 3.039414119176137
5221 3.039414119176137
12058 3.039414119176137
11928 3.039414119176137
10086 3.039414119176137
9815 3.039414119176137
90 3.039414119176137
8816 3.039414119176137
2288 3.039414119176137
6417 3.039414119176137
8743 3.039414119176137
2123 3.039414119176137
230 2.738384123512156
8610 3.039414119176137
3699 3.039414119176137
8424 3.039414119176137
10600 2.738384123512156
9102 3.039414119176137
5475 3.039414119176137
3618 3.039414119176137
367 1.8633228601204557
5987 3.039414119176137
5361 2.5622928644564746
7199 3.039414119176137
1661 3.039414119176137
959 3.039414119176137
8289 3.039414119176137
1982 3.039414119176137
2547 3.039414119176137
11900 3.039414119176137
3001 3.039414119176137
11362 3.039414119176137
7954 2.738384123512156
4170 3.039414119176137
57 3.039414119176137
9099 3.039414119176137
10373 2.738384123512156
11894 2.1363241321841935
3777 2.2612628687924934
203 3.039414119176137
8004 3.039414119176137
11152 3.039414119176137
9396 3.039414119176137
4090 3.039414119176137
3852 3.039414119176137
9744 3.039414119176137
10844 2.738384123512156
6079 3.039414119176137
7884 3.039414119176137
6223 2.5622928644564746
8019 3.039414119176137
9042 3.039414119176137
5660 3.039414119176137
7114 3.039414119176137
7767 2.738384123512156
7960 3.039414119176137
11207 3.039414119176137
3433 3.039414119176137
4117 3.039414119176137
6051 3.039414119176137
5488 3.039414119176137
9762 3.039414119176137
12084 2.738384123512156
6633 2.5622928644564746
12011 3.039414119176137
1519 2.738384123512156
9497 2.4373541278481747
2599 3.039414119176137
9421 3.039414119176137
7048 3.039414119176137
4744 2.5622928644564746
3633 3.039414119176137
7001 2.738384123512156
5784 3.039414119176137
1163 2.1943160791618803
1394 3.039414119176137
8314 2.738384123512156
