72
t_index tf-idf 
7701 3.039414119176137
2733 3.039414119176137
4022 3.039414119176137
8840 2.5622928644564746
8274 1.1881557704570618
8857 3.039414119176137
9773 3.039414119176137
7730 3.039414119176137
11008 2.4373541278481747
1460 3.039414119176137
4800 2.738384123512156
10902 3.039414119176137
12105 3.039414119176137
3561 2.738384123512156
8040 3.039414119176137
5819 3.039414119176137
367 1.8633228601204557
3059 3.039414119176137
236 3.039414119176137
628 3.039414119176137
8016 3.039414119176137
9952 2.738384123512156
9289 3.039414119176137
8324 3.039414119176137
7436 3.039414119176137
1935 2.4373541278481747
2575 3.039414119176137
70 3.039414119176137
5947 3.039414119176137
5268 3.039414119176137
2716 3.039414119176137
10977 2.738384123512156
2159 3.039414119176137
8049 3.039414119176137
10128 3.039414119176137
4420 2.2612628687924934
11176 3.039414119176137
2083 3.039414119176137
11715 2.5622928644564746
26 3.039414119176137
3854 3.039414119176137
10086 3.039414119176137
7140 2.738384123512156
2243 3.039414119176137
627 3.039414119176137
9497 2.4373541278481747
754 3.039414119176137
8277 3.039414119176137
10966 3.039414119176137
11377 3.039414119176137
10763 2.4373541278481747
1786 3.039414119176137
3253 3.039414119176137
11867 3.039414119176137
8919 2.738384123512156
10453 3.039414119176137
3068 3.039414119176137
104 3.039414119176137
1551 2.738384123512156
4886 3.039414119176137
6781 3.039414119176137
1872 3.039414119176137
9291 3.039414119176137
11716 3.039414119176137
3180 3.039414119176137
11241 2.340444114840118
6409 3.039414119176137
10872 1.8089651977978631
11765 3.039414119176137
478 2.340444114840118
6835 3.039414119176137
10699 3.039414119176137
