209
t_index tf-idf 
6151 3.039414119176137
80 3.039414119176137
7511 2.738384123512156
2314 3.039414119176137
10310 3.039414119176137
88 3.039414119176137
8274 1.1881557704570618
2148 3.039414119176137
5513 2.738384123512156
2028 3.039414119176137
3636 3.039414119176137
6873 2.738384123512156
2163 3.039414119176137
9289 3.039414119176137
11019 3.039414119176137
3342 2.340444114840118
3093 3.039414119176137
2075 3.039414119176137
10977 2.738384123512156
12192 2.2612628687924934
210 3.039414119176137
7860 3.039414119176137
11903 2.738384123512156
11551 3.039414119176137
11636 3.039414119176137
1500 2.738384123512156
7941 2.340444114840118
279 2.5622928644564746
4167 3.039414119176137
5816 3.039414119176137
7944 2.4373541278481747
10228 3.039414119176137
9575 3.039414119176137
6759 3.039414119176137
10460 3.039414119176137
5262 3.039414119176137
11943 2.5622928644564746
3344 3.039414119176137
754 3.039414119176137
10633 3.039414119176137
660 2.738384123512156
10466 3.039414119176137
2654 2.738384123512156
6040 2.738384123512156
8759 3.039414119176137
4214 3.039414119176137
557 2.738384123512156
3385 3.039414119176137
4733 3.039414119176137
7982 3.039414119176137
8335 3.039414119176137
10446 3.039414119176137
2635 2.738384123512156
8565 3.039414119176137
8119 2.738384123512156
10604 2.738384123512156
6266 2.738384123512156
8047 3.039414119176137
478 2.340444114840118
1641 3.039414119176137
3723 2.738384123512156
4915 3.039414119176137
5311 3.039414119176137
2178 3.039414119176137
2971 2.738384123512156
6155 3.039414119176137
700 3.039414119176137
3739 3.039414119176137
2025 3.039414119176137
11866 2.738384123512156
5103 3.039414119176137
5173 3.039414119176137
10566 3.039414119176137
6052 3.039414119176137
490 3.039414119176137
6900 3.039414119176137
5819 3.039414119176137
10504 3.039414119176137
10506 2.738384123512156
8465 3.039414119176137
7437 3.039414119176137
6133 2.738384123512156
11097 3.039414119176137
5131 3.039414119176137
3402 3.039414119176137
3358 3.039414119176137
8141 3.039414119176137
11838 3.039414119176137
3074 3.039414119176137
2081 3.039414119176137
7460 3.039414119176137
9290 3.039414119176137
5121 3.039414119176137
402 3.039414119176137
6046 3.039414119176137
9404 3.039414119176137
3081 3.039414119176137
6901 3.039414119176137
1352 3.039414119176137
9613 3.039414119176137
5333 3.039414119176137
2990 3.039414119176137
330 3.039414119176137
2652 3.039414119176137
10050 3.039414119176137
2170 2.4373541278481747
1910 3.039414119176137
90 3.039414119176137
8905 3.039414119176137
7218 3.039414119176137
475 3.039414119176137
6252 3.039414119176137
2656 3.039414119176137
2350 3.039414119176137
11867 3.039414119176137
6626 2.5622928644564746
6381 2.340444114840118
6439 3.039414119176137
1976 3.039414119176137
11625 3.039414119176137
7422 3.039414119176137
7603 2.5622928644564746
11607 3.039414119176137
4811 3.039414119176137
7905 3.039414119176137
11812 3.039414119176137
11409 6.078828238352274
10995 3.039414119176137
2232 3.039414119176137
7870 3.039414119176137
2219 2.738384123512156
4902 3.039414119176137
5514 3.039414119176137
8813 3.039414119176137
1401 2.738384123512156
319 3.039414119176137
7436 3.039414119176137
1313 3.039414119176137
5987 3.039414119176137
831 3.039414119176137
3695 2.738384123512156
11020 3.039414119176137
11217 3.039414119176137
6478 3.039414119176137
2678 3.039414119176137
2106 3.039414119176137
3950 3.039414119176137
3262 3.039414119176137
41 3.039414119176137
6103 3.039414119176137
2227 3.039414119176137
4420 2.2612628687924934
9218 3.039414119176137
320 3.039414119176137
2243 3.039414119176137
6938 3.039414119176137
4843 3.039414119176137
6010 3.039414119176137
10481 3.039414119176137
3517 3.039414119176137
12034 2.738384123512156
2172 3.039414119176137
7938 3.039414119176137
9767 3.039414119176137
8198 3.039414119176137
5196 3.039414119176137
11134 3.039414119176137
6061 3.039414119176137
6272 3.039414119176137
5807 3.039414119176137
4967 3.039414119176137
95 3.039414119176137
2586 3.039414119176137
6223 2.5622928644564746
11931 2.738384123512156
8922 3.039414119176137
11701 2.4373541278481747
2255 3.039414119176137
8892 2.5622928644564746
11043 2.738384123512156
3861 2.039414119176137
6093 3.039414119176137
2627 3.039414119176137
11758 3.039414119176137
2745 3.039414119176137
10055 2.738384123512156
11784 3.039414119176137
6917 3.039414119176137
7739 3.039414119176137
5183 3.039414119176137
3978 3.039414119176137
5322 3.039414119176137
4537 3.039414119176137
11732 3.039414119176137
2171 3.039414119176137
2924 3.039414119176137
4744 2.5622928644564746
5997 3.039414119176137
10194 3.039414119176137
2433 3.039414119176137
105 2.5622928644564746
7125 3.039414119176137
10508 3.039414119176137
9842 2.738384123512156
11240 3.039414119176137
1212 3.039414119176137
10507 3.039414119176137
3287 3.039414119176137
6180 2.5622928644564746
