243
t_index tf-idf 
4977 3.039414119176137
9048 3.039414119176137
2733 3.039414119176137
7511 2.738384123512156
4022 3.039414119176137
12230 1.8633228601204557
501 3.039414119176137
8274 1.1881557704570618
9935 1.9602328731285121
6762 2.5622928644564746
11968 2.738384123512156
6863 3.039414119176137
2910 3.039414119176137
3285 3.039414119176137
1325 2.738384123512156
9340 3.039414119176137
9587 2.738384123512156
3636 3.039414119176137
937 3.039414119176137
955 2.738384123512156
11433 3.039414119176137
8040 3.039414119176137
663 2.5622928644564746
9289 3.039414119176137
8899 3.039414119176137
1903 3.039414119176137
939 2.5622928644564746
1713 3.039414119176137
8276 2.5622928644564746
3342 2.340444114840118
7902 2.4373541278481747
5012 3.039414119176137
12192 2.2612628687924934
7860 3.039414119176137
11551 3.039414119176137
50 3.039414119176137
1500 2.738384123512156
7183 3.039414119176137
5443 3.039414119176137
11801 3.039414119176137
8201 2.2612628687924934
2150 3.039414119176137
26 3.039414119176137
3560 2.738384123512156
11436 2.1363241321841935
6759 3.039414119176137
3284 3.039414119176137
7585 3.039414119176137
10460 3.039414119176137
3612 3.039414119176137
3771 3.039414119176137
754 3.039414119176137
103 2.738384123512156
6126 3.039414119176137
5218 3.039414119176137
6030 3.039414119176137
8466 3.039414119176137
7222 1.9980214340179119
10620 3.039414119176137
3645 3.039414119176137
7573 2.340444114840118
1518 3.039414119176137
8119 2.738384123512156
10544 3.039414119176137
2707 3.039414119176137
5228 3.039414119176137
9224 2.340444114840118
700 3.039414119176137
5224 3.039414119176137
2432 2.738384123512156
11164 3.039414119176137
4607 3.039414119176137
759 3.039414119176137
6096 3.039414119176137
6381 2.340444114840118
9531 2.738384123512156
1122 3.039414119176137
6900 3.039414119176137
490 3.039414119176137
11707 3.039414119176137
7437 3.039414119176137
6133 2.738384123512156
9050 2.340444114840118
8324 3.039414119176137
12229 2.4373541278481747
481 3.039414119176137
11749 3.039414119176137
4951 3.039414119176137
7460 3.039414119176137
8364 3.039414119176137
9290 3.039414119176137
326 3.039414119176137
11798 2.4373541278481747
5856 3.039414119176137
6767 3.039414119176137
10265 2.1943160791618803
10161 3.039414119176137
6046 3.039414119176137
6916 3.039414119176137
1092 3.039414119176137
6056 3.039414119176137
2126 3.039414119176137
8188 3.039414119176137
9581 3.039414119176137
1736 3.039414119176137
11867 3.039414119176137
2350 3.039414119176137
6588 3.039414119176137
3376 3.039414119176137
8039 3.039414119176137
12040 3.039414119176137
12016 3.039414119176137
2953 3.039414119176137
10913 3.039414119176137
12267 3.039414119176137
3052 3.039414119176137
5486 3.039414119176137
5013 3.039414119176137
6169 3.039414119176137
6814 3.039414119176137
3101 3.039414119176137
1611 3.039414119176137
10395 3.039414119176137
4782 3.039414119176137
10259 3.039414119176137
2734 2.5622928644564746
2192 3.039414119176137
3449 3.039414119176137
2830 2.738384123512156
2954 3.039414119176137
8954 3.039414119176137
7597 3.039414119176137
7317 3.039414119176137
11812 3.039414119176137
5282 3.039414119176137
7811 2.738384123512156
11156 3.039414119176137
2219 2.738384123512156
4175 3.039414119176137
5600 3.039414119176137
9454 3.039414119176137
4800 2.738384123512156
11547 3.039414119176137
10588 3.039414119176137
4127 3.039414119176137
319 3.039414119176137
4034 3.039414119176137
6785 3.039414119176137
6007 3.039414119176137
1313 3.039414119176137
4997 3.039414119176137
5153 3.039414119176137
11643 3.039414119176137
2446 3.039414119176137
3695 2.738384123512156
5265 3.039414119176137
9385 3.039414119176137
5361 2.5622928644564746
3552 3.039414119176137
9612 3.039414119176137
6734 3.039414119176137
2157 3.039414119176137
6478 3.039414119176137
2678 3.039414119176137
3315 3.039414119176137
2159 3.039414119176137
1723 3.039414119176137
3283 3.039414119176137
4420 2.2612628687924934
1133 3.039414119176137
9218 3.039414119176137
2094 3.039414119176137
8173 2.738384123512156
1362 3.039414119176137
614 3.039414119176137
10107 3.039414119176137
8388 3.039414119176137
9588 2.340444114840118
6010 3.039414119176137
6249 3.039414119176137
9752 3.039414119176137
5155 3.039414119176137
8116 3.039414119176137
5181 3.039414119176137
2643 2.738384123512156
3421 3.039414119176137
9066 3.039414119176137
9434 3.039414119176137
5196 3.039414119176137
11894 2.1363241321841935
8072 3.039414119176137
9953 3.039414119176137
1286 3.039414119176137
4139 3.039414119176137
8446 3.039414119176137
8999 3.039414119176137
10013 3.039414119176137
6409 3.039414119176137
7785 3.039414119176137
8840 2.5622928644564746
7343 3.039414119176137
6223 2.5622928644564746
8302 2.738384123512156
2255 3.039414119176137
7776 3.039414119176137
6028 3.039414119176137
11043 2.738384123512156
2725 3.039414119176137
1428 3.039414119176137
2883 2.738384123512156
8978 3.039414119176137
2627 3.039414119176137
3129 3.039414119176137
2745 3.039414119176137
1340 3.039414119176137
8362 3.039414119176137
9534 3.039414119176137
2685 3.039414119176137
3733 2.738384123512156
11967 2.738384123512156
4053 3.039414119176137
8882 3.039414119176137
7140 2.738384123512156
3549 2.738384123512156
1519 2.738384123512156
4521 2.738384123512156
6915 3.039414119176137
803 3.039414119176137
4744 2.5622928644564746
10763 2.4373541278481747
1879 3.039414119176137
3999 2.4373541278481747
11564 3.039414119176137
2238 3.039414119176137
234 3.039414119176137
2204 3.039414119176137
6370 2.5622928644564746
7786 3.039414119176137
7783 2.738384123512156
5447 3.039414119176137
10748 3.039414119176137
6180 2.5622928644564746
3252 2.5622928644564746
