114
t_index tf-idf 
690 3.039414119176137
1793 2.738384123512156
11072 3.039414119176137
8907 3.039414119176137
5005 3.039414119176137
11041 2.5622928644564746
3636 3.039414119176137
5673 2.340444114840118
2056 3.039414119176137
7378 3.039414119176137
10977 2.738384123512156
12192 2.2612628687924934
210 3.039414119176137
8671 3.039414119176137
5816 3.039414119176137
2150 3.039414119176137
2876 3.039414119176137
10922 3.039414119176137
4524 3.039414119176137
103 2.738384123512156
4668 2.738384123512156
2153 3.039414119176137
2707 3.039414119176137
12085 3.039414119176137
2358 3.039414119176137
4069 3.039414119176137
12114 1.8352941365202122
11199 2.738384123512156
8683 3.039414119176137
1973 3.039414119176137
6133 2.738384123512156
4196 3.039414119176137
10765 3.039414119176137
3902 2.738384123512156
5543 2.2612628687924934
10435 2.5622928644564746
11530 3.039414119176137
1556 3.039414119176137
5540 3.039414119176137
1712 3.039414119176137
7015 3.039414119176137
6471 3.039414119176137
7508 3.039414119176137
1547 3.039414119176137
692 2.5622928644564746
3117 3.039414119176137
6891 2.738384123512156
4523 3.039414119176137
9613 3.039414119176137
8277 3.039414119176137
6252 3.039414119176137
5372 3.039414119176137
1452 3.039414119176137
3163 3.039414119176137
9090 3.039414119176137
8061 2.738384123512156
6224 3.039414119176137
10779 3.039414119176137
7913 3.039414119176137
2359 2.4373541278481747
11949 3.039414119176137
9454 3.039414119176137
6816 3.039414119176137
10707 3.039414119176137
367 1.8633228601204557
3731 3.039414119176137
7270 2.4373541278481747
11020 3.039414119176137
2678 3.039414119176137
959 3.039414119176137
8158 3.039414119176137
8173 2.738384123512156
9898 3.039414119176137
10575 3.039414119176137
4912 2.738384123512156
2643 2.738384123512156
578 3.039414119176137
10373 2.738384123512156
6618 3.039414119176137
7502 3.039414119176137
1831 2.738384123512156
3180 3.039414119176137
8195 3.039414119176137
6505 2.738384123512156
4864 3.039414119176137
10629 3.039414119176137
2255 3.039414119176137
11043 2.738384123512156
3861 2.039414119176137
2883 2.738384123512156
8509 3.039414119176137
6230 3.039414119176137
12053 3.039414119176137
9748 3.039414119176137
9762 3.039414119176137
804 3.039414119176137
12084 2.738384123512156
3765 3.039414119176137
10457 3.039414119176137
140 3.039414119176137
6185 3.039414119176137
8846 3.039414119176137
9770 3.039414119176137
3999 2.4373541278481747
149 3.039414119176137
10820 2.5622928644564746
6527 3.039414119176137
9018 3.039414119176137
4651 3.039414119176137
4378 3.039414119176137
2804 3.039414119176137
11090 3.039414119176137
3578 3.039414119176137
4379 2.738384123512156
