24
t_index tf-idf 
10844 2.738384123512156
4913 3.039414119176137
11008 2.4373541278481747
11041 2.5622928644564746
4140 3.039414119176137
9724 3.039414119176137
11755 3.039414119176137
3398 2.738384123512156
5022 3.039414119176137
579 3.039414119176137
5283 3.039414119176137
10593 3.039414119176137
4878 3.039414119176137
3733 2.738384123512156
2018 2.738384123512156
12197 1.9980214340179119
2427 2.340444114840118
1185 2.4373541278481747
11576 2.2612628687924934
6626 2.5622928644564746
5776 3.039414119176137
7329 2.738384123512156
4483 3.039414119176137
9293 2.1363241321841935
